X,Y
3.8089085663102153,7.617817132620431
8.16599439471577,16.33198878943154
4.626797856696064,9.253595713392128
3.5609672589784624,7.121934517956925
9.50061967050805,19.0012393410161
9.69470433275369,19.38940866550738
4.625347161331479,9.250694322662959
8.660638895004084,17.321277790008168
0.6570863942835237,1.3141727885670473
5.187906217433661,10.375812434867322
8.388980864459342,16.777961728918683
7.712703466859457,15.425406933718914
5.326172664550231,10.652345329100463
2.149403785907568,4.298807571815136
1.1775108289014113,2.3550216578028227
0.8550853085446808,1.7101706170893616
8.900053418175663,17.800106836351326
1.0410858198457384,2.082171639691477
3.1172206779554825,6.234441355910965
2.502428981645953,5.004857963291906
7.723183917356393,15.446367834712786
6.451727904094499,12.903455808188998
0.18221825651549728,0.36443651303099456
2.7340707193070624,5.468141438614125
5.487337893665861,10.974675787331723
7.224521152615053,14.449042305230106
6.364104112637804,12.728208225275608
6.88402396427736,13.76804792855472
1.8143543508979731,3.6287087017959463
9.00018641848105,18.0003728369621
6.350936508676438,12.701873017352876
9.717820827209607,19.435641654419214
2.093493233367103,4.186986466734206
9.86210744479603,19.72421488959206
1.0077800137742665,2.015560027548533
8.870864242651173,17.741728485302346
2.7997909366028417,5.5995818732056835
6.334008543167258,12.668017086334515
0.26532203873819715,0.5306440774763943
3.2533033076326436,6.506606615265287
4.196000624277899,8.392001248555799
5.227328293819941,10.454656587639882
0.2535074341545751,0.5070148683091502
0.3118313506128467,0.6236627012256934
0.85347464993768,1.70694929987536
6.4996393077776515,12.999278615555303
4.252135044692334,8.504270089384669
2.7859033903195862,5.5718067806391725
0.8134878064189976,1.6269756128379953
3.623938991166331,7.247877982332662
5.139894891598108,10.279789783196216
2.219721619329494,4.439443238658988
9.900538501042632,19.801077002085265
4.921162930795382,9.842325861590764
3.663618432936917,7.327236865873834
6.075448519014383,12.150897038028766
2.7687764814720373,5.5375529629440745
0.20584494295802447,0.41168988591604894
5.683086033354716,11.366172066709431
8.028534485980114,16.057068971960227
7.699935530986108,15.399871061972217
5.978999788110851,11.957999576221702
2.2864280550346274,4.572856110069255
1.6080805141749865,3.216161028349973
1.206358711006008,2.412717422012016
5.07610378684455,10.1522075736891
6.057748193568871,12.115496387137743
1.552402459307125,3.10480491861425
7.722447692966574,15.444895385933147
6.7170068440585675,13.434013688117135
7.555511385430487,15.111022770860973
1.881211597237613,3.762423194475226
1.3882717264941014,2.7765434529882027
3.0137787416414206,6.027557483282841
8.226005606596583,16.452011213193167
5.9083326056901075,11.816665211380215
5.868411180208791,11.736822360417582
4.4015249373960135,8.803049874792027
1.5190269351229435,3.038053870245887
3.2295647294124596,6.459129458824919
8.655071258939802,17.310142517879605
1.4092422497476265,2.818484499495253
5.015162946871996,10.030325893743992
8.021969807540398,16.043939615080795
1.5643704267108605,3.128740853421721
5.2030770090379335,10.406154018075867
9.502373538208024,19.00474707641605
3.4886826654299528,6.9773653308599055
3.3490561465708613,6.6981122931417225
6.117207462343522,12.234414924687044
6.28942846779884,12.57885693559768
5.58404249735805,11.1680849947161
9.699143978146033,19.398287956292066
6.496328990472147,12.992657980944294
4.008514167636399,8.017028335272798
0.7276300636419353,1.4552601272838706
0.3353243473577938,0.6706486947155876
8.872127425763265,17.74425485152653
3.567533266935893,7.135066533871786
3.4634599436596125,6.926919887319225
8.306194077877292,16.612388155754584
8.564898411883222,17.129796823766444
0.18390676547466733,0.36781353094933467
9.36154774160781,18.72309548321562
4.474123668234546,8.948247336469093
1.1976213181925122,2.3952426363850243
8.76653602658345,17.5330720531669
7.380336164263705,14.76067232852741
0.40775141554763916,0.8155028310952783
9.484533069621566,18.969066139243132
0.5637549665092711,1.1275099330185423
3.9816869359094333,7.963373871818867
4.954913162061985,9.90982632412397
5.912754357449293,11.825508714898586
7.29606178338064,14.59212356676128
6.182180633162611,12.364361266325222
2.579416277151556,5.158832554303112
4.963662472012364,9.927324944024727
7.689874151805105,15.37974830361021
1.2706051265188478,2.5412102530376957
8.302198645669916,16.604397291339833
5.495288823237355,10.99057764647471
4.118409141472686,8.236818282945372
6.150072266991698,12.300144533983396
0.2431596643145384,0.4863193286290768
6.203095513534647,12.406191027069294
3.287516102875082,6.575032205750164
9.472485773838587,18.944971547677174
1.8192813049527112,3.6385626099054225
7.072386343133986,14.144772686267972
0.40868616266478863,0.8173723253295773
5.953850173200438,11.907700346400876
7.407686177542044,14.815372355084088
0.9158207332663415,1.831641466532683
8.647223762550531,17.294447525101063
9.218742350231167,18.437484700462335
8.074401551640625,16.14880310328125
2.3724908749680007,4.744981749936001
7.851759613930136,15.703519227860273
0.05522117123602399,0.11044234247204798
2.587799816000169,5.175599632000338
9.666548190436696,19.333096380873393
1.8123306616566015,3.624661323313203
3.379951568515358,6.759903137030716
3.9718352961845484,7.943670592369097
5.520471808519803,11.040943617039606
9.848411989623346,19.69682397924669
0.15456616528867428,0.30913233057734857
3.334991716911442,6.669983433822884
7.145959227000623,14.291918454001246
3.2749735217791462,6.5499470435582925
2.3763754399239967,4.752750879847993
0.5142581348425035,1.028516269685007
1.1706701642760586,2.3413403285521173
5.541780025157934,11.083560050315867
7.460448792654233,14.920897585308467
2.708322512620742,5.416645025241484
5.812382214226123,11.624764428452245
3.8867728968948203,7.773545793789641
7.999160853731894,15.998321707463788
4.739616402628723,9.479232805257446
8.767656367617494,17.53531273523499
4.984421989290572,9.968843978581145
0.8692028808742369,1.7384057617484738
5.596403313082179,11.192806626164359
1.8656702405130576,3.7313404810261153
6.228904758190002,12.457809516380005
1.8704374855752337,3.7408749711504674
8.359801205122059,16.719602410244118
4.389714207056361,8.779428414112722
6.432882184423532,12.865764368847064
5.230978441701488,10.461956883402976
2.8975145291376805,5.795029058275361
8.191023176741997,16.382046353483993
0.4544638034145787,0.9089276068291574
5.45616789315935,10.9123357863187
1.6949274668609249,3.3898549337218498
0.9717649377076854,1.9435298754153707
5.762883601668132,11.525767203336263
3.9785559904574166,7.957111980914833
4.636984049399821,9.273968098799642
1.7337359529475482,3.4674719058950965
0.23271935735825866,0.4654387147165173
4.148195023376652,8.296390046753304
4.146241237270237,8.292482474540474
7.030189588951778,14.060379177903556
6.424192782063156,12.848385564126312
3.8610263780077423,7.722052756015485
6.514203883518642,13.028407767037285
6.242379959139921,12.484759918279842
8.738900775625153,17.477801551250305
4.522179408898071,9.044358817796143
2.8377590579872445,5.675518115974489
7.798755458576238,15.597510917152476
2.242693094605598,4.485386189211196
9.053819764192637,18.107639528385274
0.14393488629755868,0.28786977259511737
0.05061583846218687,0.10123167692437374
0.8175903194887191,1.6351806389774382
3.5846572854427263,7.169314570885453
0.46450412719997725,0.9290082543999545
9.44765729882428,18.89531459764856
6.1062004244163255,12.212400848832651
0.28782676313338973,0.5756535262667795
9.148459010681,18.296918021362
6.675577385210271,13.351154770420543
8.35302495589238,16.70604991178476
7.636057941597608,15.272115883195216
3.533522280260528,7.067044560521056
5.373956029379229,10.747912058758457
5.426960831582485,10.85392166316497
2.5178229582536416,5.035645916507283
0.22469308320117398,0.44938616640234796
3.469532018962277,6.939064037924554
1.2758030279556376,2.551606055911275
7.578461104643691,15.156922209287382
1.0178247262040374,2.035649452408075
8.530094554673601,17.060189109347203
3.4181735169787597,6.836347033957519
2.5464065476376385,5.092813095275277
9.758520794625346,19.51704158925069
3.5883048412350247,7.176609682470049
2.622640442998251,5.245280885996502
1.8485445552552704,3.697089110510541
2.9314773026101326,5.862954605220265
7.319939418114051,14.639878836228101
6.181282404578958,12.362564809157917
5.031362585800877,10.062725171601754
4.214245505924979,8.428491011849959
8.496473906774115,16.99294781354823
3.9850473439737346,7.970094687947469
3.6097389694002677,7.2194779388005355
6.957486889846171,13.914973779692343
9.495206236576422,18.990412473152844
9.488855372533333,18.977710745066666
1.7052412368729153,3.4104824737458306
5.026370931051921,10.052741862103842
3.8929561404197655,7.785912280839531
9.004180571633304,18.008361143266608
1.1607264050691624,2.3214528101383247
5.986584841970366,11.973169683940732
6.0642905965958995,12.128581193191799
0.45218670106189407,0.9043734021237881
9.224993811772958,18.449987623545915
5.163003483011953,10.326006966023906
0.7697990982879299,1.5395981965758598
1.4299168205283586,2.859833641056717
0.7404465173409036,1.4808930346818072
3.109823217156622,6.219646434313244
4.655980181324601,9.311960362649202
3.308980248526492,6.617960497052984
6.946964708544268,13.893929417088536
9.472833396118153,18.945666792236306
6.680851365706461,13.361702731412922
7.508710677914974,15.017421355829947
2.7993389694594284,5.598677938918857
1.5041689110352818,3.0083378220705637
2.9446575954191765,5.889315190838353
8.945522268940914,17.89104453788183
1.5599452033620265,3.119890406724053
8.14574720231382,16.29149440462764
3.748705795237041,7.497411590474082
4.275410183585496,8.550820367170992
6.97015740995268,13.94031481990536
5.8577558127346325,11.715511625469265
8.617856210135173,17.235712420270346
6.966508238768922,13.933016477537844
1.1816482762165625,2.363296552433125
8.952068376871994,17.904136753743987
6.967371653641506,13.934743307283012
4.55656752785713,9.11313505571426
8.925589984899778,17.851179969799556
2.078862551460273,4.157725102920546
2.944488920695857,5.888977841391714
8.421189231357086,16.842378462714173
7.080725777960454,14.161451555920909
7.259556788702394,14.519113577404788
0.8870253375705561,1.7740506751411123
6.232981268275579,12.465962536551158
3.4569599350391944,6.913919870078389
1.2887972191064923,2.5775944382129845
5.65133183589209,11.30266367178418
1.7711067940704894,3.542213588140979
0.3050024993904943,0.6100049987809886
6.918951976926932,13.837903953853864
9.650269106665126,19.300538213330253
5.75474177875879,11.50948355751758
0.8350071669866876,1.6700143339733753
3.930977246667604,7.861954493335208
6.005168604336534,12.010337208673068
1.3688563006880727,2.7377126013761455
9.321182824836123,18.642365649672247
5.360963663441204,10.721927326882408
9.621725484745419,19.243450969490837
4.582528904915167,9.165057809830333
2.235958385194526,4.471916770389052
2.7230732651936895,5.446146530387379
3.5091501255207866,7.018300251041573
8.661761457749352,17.323522915498703
2.4205527151150044,4.841105430230009
6.0617463445088005,12.123492689017601
0.8483771408519192,1.6967542817038384
4.545410647677732,9.090821295355465
0.9120610304869037,1.8241220609738074
7.200365365460744,14.400730730921488
5.974131021703083,11.948262043406165
0.4600264202175275,0.920052840435055
1.4707348092903794,2.9414696185807587
1.716792858483035,3.43358571696607
4.374749220237291,8.749498440474582
8.967884099060118,17.935768198120236
8.129010091300776,16.258020182601552
9.800325752854771,19.600651505709543
8.09874445854635,16.1974889170927
3.762595855309158,7.525191710618316
9.06354385094736,18.12708770189472
8.920465551771134,17.840931103542268
6.58693631618945,13.1738726323789
2.0162732004774453,4.032546400954891
6.519612595026006,13.039225190052012
1.1586905952512971,2.3173811905025943
0.5147875124998935,1.029575024999787
5.406351216101065,10.81270243220213
0.366832028905979,0.733664057811958
7.222525683930662,14.445051367861325
9.109271844938425,18.21854368987685
1.7320186991001518,3.4640373982003037
9.01158010490989,18.02316020981978
5.956387406078443,11.912774812156886
3.3761517140362796,6.752303428072559
1.3441467693897424,2.688293538779485
0.7845638134226596,1.5691276268453191
0.664962673667775,1.32992534733555
2.5243694434402073,5.048738886880415
3.745401188473625,7.49080237694725
4.089529444142698,8.179058888285397
3.2235384497472297,6.447076899494459
6.715731955927996,13.431463911855992
6.439995432390157,12.879990864780314
9.966368370739055,19.93273674147811
5.538542844013207,11.077085688026415
3.2004960103061175,6.400992020612235
5.12093058299281,10.24186116598562
4.271077886262563,8.542155772525126
3.4080354025301784,6.816070805060357
7.915790437258485,15.83158087451697
5.519068387744856,11.038136775489711
5.830415609696922,11.660831219393843
1.195942459383017,2.391884918766034
5.765164755142536,11.530329510285071
1.1347352124058907,2.2694704248117814
5.113423988609378,10.226847977218757
2.0498429541582097,4.099685908316419
9.868869366005173,19.737738732010346
0.37348188749214417,0.7469637749842883
2.2210781047073027,4.442156209414605
0.516817211686077,1.033634423372154
0.5755876001664428,1.1511752003328857
5.543540525114007,11.087081050228013
2.848404943774676,5.696809887549352
4.944203047025814,9.888406094051629
4.591357562382613,9.182715124765226
3.2320293202075523,6.464058640415105
7.771469159274368,15.542938318548735
0.902897700544083,1.805795401088166
5.924145688620425,11.84829137724085
3.9728729056036727,7.945745811207345
6.33101457273268,12.66202914546536
7.506147516408584,15.012295032817168
2.0990559309558576,4.198111861911715
5.908929431882418,11.817858863764837
9.899602323899453,19.799204647798906
9.624472949421111,19.248945898842223
2.2649577519793795,4.529915503958759
0.5808361216819946,1.1616722433639892
8.995745732745684,17.991491465491368
9.69302535619099,19.38605071238198
8.154614284548341,16.309228569096682
5.902949425148077,11.805898850296154
9.208418826173723,18.416837652347446
6.454722959071678,12.909445918143357
0.36886947354532795,0.7377389470906559
5.05888678884466,10.11777357768932
1.952429877980445,3.90485975596089
6.576128923003433,13.152257846006867
7.998552559473152,15.997105118946305
6.981617140197452,13.963234280394904
1.198653673336828,2.397307346673656
